branchCode,branchName
515199510,Artificial Intelligence and Data Science
515219110,Civil Engineering
515224210,Computer Science and Engineering
515224610,Information Technology
515229310,Electrical Engineering
515237210,Electronics and Telecommunication Engg
515261210,Mechanical Engineering
515291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
515291210,Computer Science and Engineering(Data Science)
515291310,Computer Science and Engineering (Artificial Intelligence)
516019110,Civil Engineering
516024510,Computer Engineering
516024610,Information Technology
516029310,Electrical Engineering
516061210,Mechanical Engineering
516062410,Mechatronics Engineering
516084410,Electronics and Computer Engineering
516091510,Structural Engineering
516119110,Civil Engineering
516124510,Computer Engineering
516124610,Information Technology
516125710,Computer Science and Design
516129310,Electrical Engineering
516137210,Electronics and Telecommunication Engg
516161210,Mechanical Engineering
516219110,Civil Engineering
516224510,Computer Engineering
516224610,Information Technology
516229310,Electrical Engineering
516237210,Electronics and Telecommunication Engg
516261210,Mechanical Engineering
516284410,Electronics and Computer Engineering
516291610,Automation and Robotics
516419110,Civil Engineering
516424510,Computer Engineering
516429310,Electrical Engineering
516437210,Electronics and Telecommunication Engg
516446610,Instrumentation Engineering
516461210,Mechanical Engineering
516824510,Computer Engineering
516837210,Electronics and Telecommunication Engg
516861210,Mechanical Engineering
516919110,Civil Engineering
516924510,Computer Engineering
516929310,Electrical Engineering
516937210,Electronics and Telecommunication Engg
516961210,Mechanical Engineering
517019110,Civil Engineering
517024210,Computer Science and Engineering
517029310,Electrical Engineering
517037210,Electronics and Telecommunication Engg
517061210,Mechanical Engineering
517099410,Robotics
517099510,Artificial Intelligence and Data Science
517124510,Computer Engineering
517129310,Electrical Engineering
517137210,Electronics and Telecommunication Engg
517161210,Mechanical Engineering
517219110,Civil Engineering
517224510,Computer Engineering
517229310,Electrical Engineering
517237210,Electronics and Telecommunication Engg
517261210,Mechanical Engineering
517291210,Computer Science and Engineering(Data Science)
517292110,Artificial Intelligence and Machine Learning
517319110,Civil Engineering
517324510,Computer Engineering
517337210,Electronics and Telecommunication Engg
517361210,Mechanical Engineering
517399510,Artificial Intelligence and Data Science
517719110,Civil Engineering
517724510,Computer Engineering
517724610,Information Technology
517729310,Electrical Engineering
517737210,Electronics and Telecommunication Engg
517761210,Mechanical Engineering
517799510,Artificial Intelligence and Data Science
517919110,Civil Engineering
517924510,Computer Engineering
517961210,Mechanical Engineering
517962510,Mechanical Engineering[Sandwich]
518119110,Civil Engineering
518124510,Computer Engineering
518129310,Electrical Engineering
518137210,Electronics and Telecommunication Engg
518161210,Mechanical Engineering
518219110,Civil Engineering
518224510,Computer Engineering
518229310,Electrical Engineering
518237210,Electronics and Telecommunication Engg
518261210,Mechanical Engineering
518419110,Civil Engineering
518424510,Computer Engineering
518429310,Electrical Engineering
518437210,Electronics and Telecommunication Engg
524425710,Computer Science and Design
524491610,Automation and Robotics
524492210,Civil and Environmental Engineering
530319110,Civil Engineering
530324510,Computer Engineering
530329310,Electrical Engineering
530361210,Mechanical Engineering
530384410,Electronics and Computer Engineering
532219110,Civil Engineering
532229310,Electrical Engineering
532261210,Mechanical Engineering
533024510,Computer Engineering
533024610,Information Technology
533037210,Electronics and Telecommunication Engg
533061210,Mechanical Engineering
533099510,Artificial Intelligence and Data Science
533119110,Civil Engineering
533124510,Computer Engineering
533129310,Electrical Engineering
533137210,Electronics and Telecommunication Engg
533161210,Mechanical Engineering
538019110,Civil Engineering
538024510,Computer Engineering
538029310,Electrical Engineering
538037210,Electronics and Telecommunication Engg
538061210,Mechanical Engineering
538119110,Civil Engineering
538124210,Computer Science and Engineering
538129310,Electrical Engineering
538161210,Mechanical Engineering
538219110,Civil Engineering
538224510,Computer Engineering
538237210,Electronics and Telecommunication Engg
538261210,Mechanical Engineering
539019110,Civil Engineering
539024510,Computer Engineering
539029310,Electrical Engineering
539061210,Mechanical Engineering
539092110,Artificial Intelligence and Machine Learning
539619110,Civil Engineering
539624510,Computer Engineering
539629310,Electrical Engineering
539661210,Mechanical Engineering
539919110,Civil Engineering
539924510,Computer Engineering
539929310,Electrical Engineering
539961210,Mechanical Engineering
540124510,Computer Engineering
540124610,Information Technology
540126310,Artificial Intelligence (AI) and Data Science
540824510,Computer Engineering
540829310,Electrical Engineering
540837210,Electronics and Telecommunication Engg
540861210,Mechanical Engineering
540924510,Computer Engineering
540929310,Electrical Engineering
540937210,Electronics and Telecommunication Engg
541119110,Civil Engineering
541124510,Computer Engineering
541129310,Electrical Engineering
541137210,Electronics and Telecommunication Engg
541161210,Mechanical Engineering
541819110,Civil Engineering
541824510,Computer Engineering
541826310,Artificial Intelligence (AI) and Data Science
541829310,Electrical Engineering
541861210,Mechanical Engineering
544919110,Civil Engineering
544924510,Computer Engineering
544924610,Information Technology
544929310,Electrical Engineering
544961210,Mechanical Engineering
600419110,Civil Engineering
600424510,Computer Engineering
600437210,Electronics and Telecommunication Engg
600446410,Instrumentation and Control Engineering
600460210,Automobile Engineering
600461210,Mechanical Engineering
600519110,Civil Engineering
600524610,Information Technology
600529310,Electrical Engineering
600537210,Electronics and Telecommunication Engg
600561210,Mechanical Engineering
600619110,Civil Engineering
600624510,Computer Engineering
600629310,Electrical Engineering
600637210,Electronics and Telecommunication Engg
600646410,Instrumentation and Control Engineering
600661210,Mechanical Engineering
600662710,Manufacturing Science and Engineering
600669410,Metallurgy and Material Technology
600719110,Civil Engineering
600724210,Computer Science and Engineering
600724610,Information Technology
600729310,Electrical Engineering
600737610,Electronics Engineering
600761210,Mechanical Engineering
602819110,Civil Engineering
602825410,Computer Science and Technology
602837210,Electronics and Telecommunication Engg
602850310,Food Technology
602850710,Chemical Engineering
602861210,Mechanical Engineering
612219110,Civil Engineering
612224510,Computer Engineering
612237210,Electronics and Telecommunication Engg
612261210,Mechanical Engineering
613819110,Civil Engineering
613824510,Computer Engineering
613824610,Information Technology
613826310,Artificial Intelligence (AI) and Data Science
613837210,Electronics and Telecommunication Engg
613861210,Mechanical Engineering
613924510,Computer Engineering
613924610,Information Technology
613929310,Electrical Engineering
613937210,Electronics and Telecommunication Engg
613961210,Mechanical Engineering
613984410,Electronics and Computer Engineering
613992110,Artificial Intelligence and Machine Learning
613999510,Artificial Intelligence and Data Science
614119110,Civil Engineering
614124510,Computer Engineering
614124610,Information Technology
614126210,Computer Science and Business Systems
614129310,Electrical Engineering
614137210,Electronics and Telecommunication Engg
614161210,Mechanical Engineering
614191610,Automation and Robotics
614419110,Civil Engineering
614424510,Computer Engineering
614424610,Information Technology
614437210,Electronics and Telecommunication Engg
614461210,Mechanical Engineering
614492110,Artificial Intelligence and Machine Learning
614499510,Artificial Intelligence and Data Science
614524510,Computer Engineering
614524610,Information Technology
614529310,Electrical Engineering
614537210,Electronics and Telecommunication Engg
614561210,Mechanical Engineering
614619110,Civil Engineering
614624510,Computer Engineering
614637210,Electronics and Telecommunication Engg
